id_reserva,dias_anticipacion,num_noches,num_noches_finde,num_adultos,num_ninos,num_solicitudes_especiales,num_estancias_previas,precio_total_mxn,descuento_aplicado_pct,tipo_habitacion,canal_reserva,regimen,temporada,forma_pago,pais_origen,cliente_recurrente,tiene_promocion,cancelo
742,10,1,0,1,0,2,0,3428,8.1,junior,ota,solo_habitacion,media,anticipado,eua_canada,no,si,no
743,86,3,1,3,0,0,2,24479,0.2,junior,web_propio,media_pension,media,en_hotel,mexico,si,si,no
744,32,5,3,2,0,0,1,6369,0,suite,ota,solo_habitacion,media,deposito_50pct,mexico,si,no,si
745,90,4,1,2,0,1,3,21303,9.7,junior,web_propio,desayuno,media,deposito_50pct,eua_canada,si,si,no
746,77,3,1,4,0,0,2,23604,23.5,estandar,web_propio,solo_habitacion,alta,anticipado,mexico,si,si,no
747,50,3,0,2,2,1,1,2385,6.8,estandar,ota,todo_incluido,alta,anticipado,mexico,si,si,no
748,37,4,1,2,0,1,0,2908,21,estandar,web_propio,media_pension,alta,en_hotel,eua_canada,no,si,si
749,95,2,1,2,1,1,0,21989,0,estandar,agencia,solo_habitacion,media,deposito_50pct,mexico,no,no,si
750,42,1,0,2,1,1,3,21860,2.2,estandar,ota,desayuno,media,anticipado,eua_canada,si,si,no
751,66,7,2,1,0,4,2,13042,12.8,estandar,agencia,solo_habitacion,media,anticipado,mexico,si,si,no
752,19,4,2,1,0,1,4,17725,6,suite,web_propio,desayuno,alta,anticipado,otro,si,si,no
753,72,5,3,1,2,0,0,10047,5.1,estandar,web_propio,solo_habitacion,media,en_hotel,eua_canada,no,si,no
754,148,2,1,1,0,0,1,17457,24.9,suite,ota,desayuno,media,en_hotel,otro,si,si,si
755,46,4,1,2,0,0,3,12040,16.8,junior,web_propio,desayuno,media,deposito_50pct,europa,si,si,no
756,46,4,2,3,0,0,1,19818,18.1,junior,ota,media_pension,baja,anticipado,mexico,si,si,no
757,57,10,4,3,2,1,1,14877,17.1,suite,ota,desayuno,baja,anticipado,mexico,si,si,no
758,48,1,1,2,0,0,1,11804,NA,junior,ota,desayuno,media,anticipado,mexico,si,si,si
759,80,2,0,2,1,0,1,21934,18.6,estandar,ota,solo_habitacion,alta,en_hotel,europa,si,si,no
760,53,13,2,2,0,0,3,23205,1,estandar,ota,desayuno,alta,deposito_50pct,mexico,si,si,no
761,45,1,0,3,0,0,2,17467,10.4,estandar,telefono,solo_habitacion,media,anticipado,mexico,si,si,no
762,26,5,3,3,0,0,0,1883,7.5,ejecutiva,ota,todo_incluido,alta,deposito_50pct,mexico,no,si,si
763,92,2,1,2,0,0,1,23214,0,estandar,web_propio,solo_habitacion,alta,deposito_50pct,otro,si,no,no
764,72,1,0,2,0,0,2,7257,6.4,estandar,ota,desayuno,media,en_hotel,mexico,si,si,no
765,32,11,5,1,0,2,0,4524,5.5,junior,ota,media_pension,media,en_hotel,europa,no,si,si
766,95,1,1,2,0,2,1,10615,19.7,estandar,ota,desayuno,alta,deposito_50pct,otro,si,si,no
767,86,4,1,4,0,0,2,25541,6.2,junior,ota,desayuno,media,en_hotel,mexico,si,si,si
768,25,13,8,3,0,0,0,26604,18.1,estandar,web_propio,desayuno,media,en_hotel,mexico,no,si,si
769,69,1,1,3,0,1,2,18247,0,estandar,agencia,desayuno,media,en_hotel,eua_canada,si,no,no
770,172,3,1,1,0,0,1,5309,6.5,junior,telefono,solo_habitacion,media,en_hotel,eua_canada,si,si,si
771,66,2,0,2,0,0,2,12688,10.7,suite,web_propio,desayuno,media,en_hotel,europa,si,si,no
772,74,4,2,2,2,0,0,10416,9.8,junior,web_propio,desayuno,baja,en_hotel,mexico,no,si,no
773,108,4,1,1,0,1,0,2686,8.1,estandar,ota,media_pension,baja,en_hotel,mexico,no,si,si
774,159,4,1,2,0,0,2,26838,18.2,suite,web_propio,solo_habitacion,media,anticipado,mexico,si,si,no
775,21,6,2,1,0,0,0,10379,0,suite,ota,solo_habitacion,media,deposito_50pct,mexico,no,no,si
776,43,2,0,4,0,0,1,11030,7.7,estandar,web_propio,media_pension,media,en_hotel,mexico,si,si,si
777,22,5,3,2,0,2,2,9647,0.2,suite,ota,media_pension,alta,deposito_50pct,eua_canada,si,si,si
778,15,5,2,2,0,0,0,24367,4.2,estandar,web_propio,desayuno,media,deposito_50pct,europa,no,si,no
779,66,2,1,1,0,0,1,20265,0,estandar,ota,solo_habitacion,media,deposito_50pct,mexico,si,no,si
780,89,6,3,1,0,0,1,9600,2,suite,web_propio,desayuno,alta,anticipado,otro,si,si,no
781,136,3,1,2,0,1,2,11164,7.4,junior,web_propio,solo_habitacion,alta,en_hotel,eua_canada,si,si,si
782,22,8,2,4,0,0,3,18228,0,estandar,web_propio,solo_habitacion,baja,en_hotel,mexico,si,no,no
783,102,3,1,4,0,1,1,24604,0,estandar,web_propio,solo_habitacion,media,anticipado,mexico,si,no,no
784,50,11,6,2,0,0,1,12208,13.2,estandar,ota,solo_habitacion,alta,deposito_50pct,mexico,si,si,no
785,96,3,1,1,1,2,0,NA,21.5,estandar,web_propio,desayuno,baja,deposito_50pct,NA,no,si,si
786,42,1,0,3,2,0,0,7165,11.6,junior,web_propio,desayuno,media,en_hotel,mexico,no,si,no
787,55,3,1,2,1,0,0,18585,5.5,estandar,ota,desayuno,media,en_hotel,NA,no,si,no
788,130,5,2,2,1,0,0,26976,6.5,junior,agencia,desayuno,alta,en_hotel,europa,no,si,si
789,41,14,4,2,0,0,2,19602,13.7,junior,ota,solo_habitacion,baja,en_hotel,otro,si,si,si
790,81,11,2,2,0,0,2,13306,12.7,estandar,ota,desayuno,media,deposito_50pct,mexico,si,si,si
791,281,2,1,3,0,1,2,19902,17.4,estandar,ota,solo_habitacion,media,anticipado,mexico,si,si,no
792,38,2,1,1,0,1,2,20438,0,estandar,web_propio,media_pension,alta,anticipado,otro,si,no,no
793,84,7,1,2,0,0,0,21409,0,estandar,ota,desayuno,baja,en_hotel,mexico,no,no,si
794,18,2,1,2,0,0,1,12780,NA,estandar,web_propio,solo_habitacion,alta,en_hotel,mexico,si,si,si
795,66,4,1,2,0,0,2,16997,9.8,estandar,ota,desayuno,media,en_hotel,europa,si,si,si
796,46,3,1,2,0,0,0,11889,13,estandar,ota,solo_habitacion,media,anticipado,eua_canada,no,si,si
797,13,2,0,3,0,1,0,4635,18.6,estandar,web_propio,solo_habitacion,media,deposito_50pct,europa,no,si,si
798,7,4,1,4,0,1,0,20689,5,estandar,web_propio,media_pension,alta,deposito_50pct,mexico,no,si,no
799,100,1,0,4,1,0,0,20804,12.7,junior,web_propio,media_pension,baja,anticipado,mexico,no,si,si
800,104,2,1,2,0,1,1,13652,13.5,estandar,ota,media_pension,baja,deposito_50pct,eua_canada,si,si,si
801,38,3,1,1,0,0,0,13515,0,estandar,web_propio,solo_habitacion,baja,en_hotel,eua_canada,no,no,no
802,123,3,2,3,0,1,1,12919,3.4,junior,ota,todo_incluido,baja,en_hotel,mexico,si,si,si
803,116,13,4,1,2,0,0,5804,0,junior,web_propio,media_pension,media,deposito_50pct,europa,no,no,si
804,33,1,0,2,3,1,2,NA,0,estandar,ota,solo_habitacion,media,en_hotel,eua_canada,si,no,no
805,57,6,2,2,0,0,4,15984,8.4,estandar,web_propio,todo_incluido,baja,deposito_50pct,europa,si,si,si
806,50,6,2,3,1,0,2,5621,24.4,estandar,ota,media_pension,alta,deposito_50pct,otro,si,si,si
807,84,4,1,1,1,0,2,13234,9.9,estandar,agencia,solo_habitacion,alta,en_hotel,mexico,si,si,no
808,27,2,1,2,0,1,3,14154,16,junior,telefono,solo_habitacion,baja,anticipado,mexico,si,si,si
809,50,4,1,1,0,0,0,4337,6.4,estandar,ota,solo_habitacion,media,anticipado,mexico,no,si,no
810,60,6,2,1,1,0,1,14141,13.4,ejecutiva,web_propio,solo_habitacion,media,anticipado,mexico,si,si,no
811,70,1,0,4,0,1,1,24572,0,estandar,ota,desayuno,media,anticipado,eua_canada,si,no,no
812,17,7,1,1,0,1,1,5106,0,estandar,ota,solo_habitacion,media,en_hotel,mexico,si,no,no
813,50,8,4,2,0,3,1,25692,0,junior,web_propio,solo_habitacion,media,en_hotel,mexico,si,no,no
814,61,1,1,2,0,0,0,14128,34.8,ejecutiva,web_propio,todo_incluido,alta,anticipado,eua_canada,no,si,si
815,161,3,1,2,0,0,2,24139,12.6,estandar,ota,desayuno,media,en_hotel,otro,si,si,si
816,38,5,1,2,0,0,1,16680,33.3,junior,agencia,desayuno,baja,anticipado,mexico,si,si,no
817,61,1,0,2,0,0,3,8083,0,junior,ota,solo_habitacion,media,deposito_50pct,mexico,si,no,si
818,110,5,1,4,1,2,1,23822,11.5,junior,agencia,solo_habitacion,media,anticipado,eua_canada,si,si,si
819,45,2,1,1,0,0,1,25354,0,junior,web_propio,solo_habitacion,baja,deposito_50pct,mexico,si,no,si
820,155,3,1,2,0,1,0,2627,0,estandar,ota,media_pension,alta,en_hotel,mexico,no,no,si
821,55,2,1,1,1,4,1,21878,9.9,estandar,ota,desayuno,baja,en_hotel,mexico,si,si,no
822,73,2,0,2,0,1,2,23330,12.5,suite,agencia,solo_habitacion,media,en_hotel,mexico,si,si,si
823,49,7,3,2,0,0,0,15326,13.4,junior,ota,media_pension,alta,deposito_50pct,mexico,no,si,si
824,65,7,1,2,0,0,2,NA,5.9,junior,web_propio,todo_incluido,baja,anticipado,mexico,si,si,no
825,38,3,1,2,0,0,1,NA,17,junior,ota,solo_habitacion,media,anticipado,eua_canada,si,si,no
826,23,3,1,3,2,0,2,4318,7,junior,agencia,solo_habitacion,alta,deposito_50pct,NA,si,si,no
827,138,2,1,2,0,0,0,6583,4.1,estandar,web_propio,solo_habitacion,media,en_hotel,eua_canada,no,si,si
828,208,4,1,1,1,2,2,13666,2.4,estandar,web_propio,solo_habitacion,alta,anticipado,mexico,si,si,no
829,35,8,2,2,0,0,3,22472,2.6,estandar,agencia,todo_incluido,alta,en_hotel,mexico,si,si,no
830,21,6,3,4,0,0,0,9305,0,junior,web_propio,desayuno,media,anticipado,europa,no,no,no
831,28,3,1,1,1,0,0,4274,0,estandar,ota,desayuno,media,deposito_50pct,mexico,no,no,si
832,34,2,1,3,1,0,2,5940,6,junior,web_propio,solo_habitacion,alta,deposito_50pct,mexico,si,si,no
833,37,3,0,2,2,1,0,23906,0.4,estandar,ota,solo_habitacion,baja,en_hotel,otro,no,si,no
834,38,3,1,1,0,2,1,5738,8.8,junior,ota,solo_habitacion,media,anticipado,eua_canada,si,si,no
835,220,3,2,2,0,1,2,21116,13.1,suite,telefono,solo_habitacion,alta,deposito_50pct,eua_canada,si,si,no
836,13,3,1,2,0,0,0,9044,NA,junior,ota,media_pension,media,anticipado,eua_canada,no,no,no
837,92,4,2,1,0,0,2,5385,14.3,junior,agencia,todo_incluido,alta,deposito_50pct,mexico,si,si,no
838,89,2,1,2,0,4,0,7805,0,estandar,ota,desayuno,media,en_hotel,mexico,no,no,no
839,134,6,2,2,0,1,1,24066,4.1,junior,agencia,desayuno,baja,en_hotel,mexico,si,si,si
840,129,3,1,2,0,0,4,20858,3,junior,web_propio,solo_habitacion,alta,anticipado,mexico,si,si,no
841,27,2,1,2,0,1,0,25467,0,estandar,web_propio,solo_habitacion,alta,en_hotel,mexico,no,no,no
842,60,2,0,2,0,2,2,11627,9.2,estandar,ota,solo_habitacion,alta,deposito_50pct,eua_canada,si,si,si
843,26,8,3,4,0,0,0,8148,0,estandar,web_propio,solo_habitacion,baja,deposito_50pct,eua_canada,no,no,no
844,177,3,2,2,2,0,2,26417,16.2,estandar,ota,todo_incluido,media,deposito_50pct,mexico,si,si,si
845,17,7,3,3,0,0,2,22206,15.5,estandar,web_propio,todo_incluido,alta,deposito_50pct,mexico,si,si,si
846,66,9,5,3,0,0,2,22145,0,suite,ota,solo_habitacion,baja,deposito_50pct,europa,si,no,si
847,32,3,1,2,0,0,1,13737,18.7,junior,ota,solo_habitacion,baja,deposito_50pct,mexico,si,si,no
848,117,3,0,2,0,0,1,8570,0,estandar,ota,desayuno,media,deposito_50pct,eua_canada,si,no,no
849,27,1,0,4,0,3,4,20110,NA,junior,ota,desayuno,alta,en_hotel,mexico,si,si,no
850,22,1,1,1,1,1,1,14153,22.6,estandar,ota,desayuno,alta,anticipado,mexico,si,si,no
851,85,1,0,2,1,2,0,12254,19,junior,web_propio,desayuno,alta,anticipado,mexico,no,si,no
852,59,3,1,2,0,0,0,9030,1.4,estandar,ota,media_pension,baja,deposito_50pct,mexico,no,si,no
853,122,3,1,2,1,1,1,26970,9.7,estandar,ota,desayuno,media,en_hotel,mexico,si,si,no
854,66,1,0,2,0,0,4,11229,12.6,junior,agencia,desayuno,media,deposito_50pct,mexico,si,si,no
855,91,3,1,2,0,0,1,24719,0.2,junior,telefono,todo_incluido,media,deposito_50pct,mexico,si,si,no
856,30,11,4,2,0,1,1,6382,7,suite,ota,solo_habitacion,media,deposito_50pct,eua_canada,si,si,si
857,20,1,0,2,0,3,1,NA,0,ejecutiva,ota,solo_habitacion,media,anticipado,mexico,si,no,no
858,98,2,0,3,0,0,2,24409,10.1,estandar,web_propio,solo_habitacion,alta,en_hotel,mexico,si,si,no
859,126,1,0,4,0,0,1,26239,14.5,junior,web_propio,todo_incluido,alta,deposito_50pct,mexico,si,si,si
860,38,4,1,1,0,0,2,24495,9.4,junior,web_propio,desayuno,alta,deposito_50pct,europa,si,si,si
861,32,3,1,1,0,3,1,24907,0,junior,ota,solo_habitacion,media,deposito_50pct,mexico,si,no,si
862,14,2,1,2,0,0,1,3219,11.5,estandar,web_propio,desayuno,alta,deposito_50pct,eua_canada,si,si,no
863,41,7,2,2,0,0,0,11566,0.9,estandar,web_propio,todo_incluido,media,en_hotel,mexico,no,si,si
864,103,5,2,2,2,0,0,1539,5.3,suite,ota,solo_habitacion,media,deposito_50pct,eua_canada,no,si,si
865,108,6,1,2,0,0,0,8276,5.6,estandar,ota,solo_habitacion,alta,deposito_50pct,otro,no,si,si
866,150,5,3,2,0,0,3,18876,11.2,estandar,ota,solo_habitacion,alta,deposito_50pct,eua_canada,si,si,no
867,41,1,0,2,0,0,2,26575,12.7,suite,web_propio,todo_incluido,media,en_hotel,mexico,si,si,no
868,100,5,2,2,0,1,0,21455,NA,junior,ota,desayuno,baja,anticipado,eua_canada,no,si,si
869,123,2,1,2,0,2,2,15440,10.4,estandar,ota,solo_habitacion,alta,deposito_50pct,mexico,si,si,si
870,52,8,3,2,0,0,0,6608,15.1,suite,ota,solo_habitacion,baja,deposito_50pct,mexico,no,si,si
871,89,3,1,2,0,1,1,24455,15.1,estandar,ota,desayuno,baja,deposito_50pct,mexico,si,si,si
872,18,1,0,2,0,3,1,18857,8.8,estandar,web_propio,todo_incluido,media,anticipado,eua_canada,si,si,no
873,71,1,0,4,0,0,2,10837,20.2,junior,ota,solo_habitacion,alta,en_hotel,eua_canada,si,si,si
874,40,2,1,1,0,0,3,4941,0,junior,web_propio,media_pension,baja,en_hotel,otro,si,no,no
875,28,5,1,2,0,0,0,20577,17.4,ejecutiva,ota,desayuno,media,en_hotel,mexico,no,si,si
876,107,2,1,1,1,2,1,3510,28,estandar,ota,solo_habitacion,alta,en_hotel,eua_canada,si,si,si
877,30,10,4,2,2,1,0,7158,0,estandar,ota,desayuno,media,en_hotel,otro,no,no,si
878,92,11,1,2,1,3,1,26955,0,estandar,ota,solo_habitacion,alta,anticipado,NA,si,no,no
879,35,2,0,2,0,0,3,19787,NA,estandar,ota,desayuno,media,en_hotel,europa,si,si,no
880,69,2,1,4,2,2,2,2856,9.8,estandar,ota,solo_habitacion,baja,anticipado,NA,si,si,si
881,220,2,0,1,1,0,0,14540,6.8,estandar,agencia,solo_habitacion,alta,anticipado,eua_canada,no,si,si
882,70,6,2,2,0,4,1,13850,6.5,junior,web_propio,solo_habitacion,media,deposito_50pct,eua_canada,si,si,no
883,56,5,1,2,0,0,2,3494,16.5,estandar,web_propio,solo_habitacion,baja,deposito_50pct,eua_canada,si,si,no
884,2,2,1,2,0,0,1,15705,11.3,junior,ota,desayuno,alta,deposito_50pct,otro,si,si,si
885,142,2,0,1,0,4,3,21930,0,estandar,ota,media_pension,media,anticipado,mexico,si,no,no
886,37,3,1,4,0,1,0,23049,0,junior,ota,solo_habitacion,media,deposito_50pct,mexico,no,no,si
887,50,4,2,4,0,0,0,24209,15.7,estandar,web_propio,desayuno,media,en_hotel,eua_canada,no,si,no
888,26,6,3,2,0,0,1,23216,0,junior,web_propio,desayuno,media,en_hotel,mexico,si,no,no
889,12,1,1,4,0,0,4,20410,0,junior,telefono,solo_habitacion,alta,anticipado,mexico,si,no,no
890,61,1,0,1,0,0,0,4055,15.3,estandar,ota,solo_habitacion,baja,anticipado,otro,no,si,si
891,97,8,3,1,0,0,0,8488,14.5,suite,ota,solo_habitacion,alta,deposito_50pct,eua_canada,no,si,si
892,75,2,1,3,1,0,4,NA,12.3,junior,agencia,todo_incluido,media,en_hotel,mexico,si,si,si
893,64,3,1,2,0,0,2,21370,NA,ejecutiva,ota,solo_habitacion,media,en_hotel,eua_canada,si,si,si
894,23,3,1,2,1,1,0,7861,6.4,ejecutiva,ota,media_pension,baja,anticipado,europa,no,si,no
895,68,2,1,1,0,0,3,8463,6,estandar,web_propio,media_pension,alta,anticipado,eua_canada,si,si,no
896,62,2,0,4,2,0,2,2423,1.9,ejecutiva,web_propio,media_pension,alta,anticipado,mexico,si,si,no
897,140,6,1,1,0,0,0,4828,9.5,junior,web_propio,solo_habitacion,baja,en_hotel,mexico,no,si,no
898,54,4,1,2,0,0,2,13364,3.2,estandar,agencia,desayuno,alta,en_hotel,eua_canada,si,si,no
899,46,4,1,2,1,0,1,8547,1.8,ejecutiva,web_propio,media_pension,media,anticipado,eua_canada,si,si,no
900,76,1,0,4,0,0,0,9612,14.8,junior,ota,solo_habitacion,alta,en_hotel,mexico,no,si,si
901,62,7,4,2,0,0,0,20277,35.5,estandar,ota,todo_incluido,media,en_hotel,mexico,no,si,si
902,10,2,0,4,0,0,0,16642,23.1,junior,agencia,solo_habitacion,alta,deposito_50pct,mexico,no,si,si
903,53,3,1,2,0,0,3,16943,2.9,estandar,agencia,desayuno,media,deposito_50pct,eua_canada,si,si,no
904,54,1,1,2,1,0,4,25207,20.6,junior,ota,desayuno,baja,en_hotel,europa,si,si,si
905,24,4,2,1,1,0,1,9388,14.9,suite,web_propio,desayuno,alta,en_hotel,mexico,si,si,si
906,8,3,0,3,0,0,2,14176,6.6,estandar,ota,todo_incluido,baja,anticipado,mexico,si,si,no
907,86,3,1,1,0,1,1,4676,NA,junior,ota,solo_habitacion,alta,en_hotel,mexico,si,si,no
908,106,4,1,2,0,0,0,25570,15,estandar,ota,todo_incluido,media,deposito_50pct,mexico,no,si,si
909,148,4,2,4,0,0,1,2821,17.5,estandar,web_propio,desayuno,alta,anticipado,mexico,si,si,no
910,64,9,3,2,1,1,0,11647,0,estandar,ota,desayuno,media,en_hotel,otro,no,no,si
911,43,2,1,2,1,0,1,3078,0,suite,web_propio,todo_incluido,media,en_hotel,mexico,si,no,no
912,35,6,2,2,0,0,2,4932,10.4,estandar,ota,solo_habitacion,media,anticipado,mexico,si,si,no
913,19,5,2,1,0,0,1,16542,0,junior,agencia,desayuno,alta,en_hotel,europa,si,no,no
914,100,1,0,3,0,1,3,10282,2.8,junior,ota,solo_habitacion,media,deposito_50pct,eua_canada,si,si,si
915,43,1,0,1,0,0,4,19860,17.1,estandar,web_propio,desayuno,alta,deposito_50pct,mexico,si,si,si
916,50,4,1,2,0,1,2,19175,0,estandar,ota,todo_incluido,media,anticipado,mexico,si,no,si
917,64,1,0,2,0,0,0,1717,0,estandar,ota,todo_incluido,baja,anticipado,eua_canada,no,no,no
918,189,3,2,2,2,0,1,16997,4.2,suite,ota,desayuno,baja,anticipado,mexico,si,si,no
919,59,1,0,2,3,1,0,NA,0,estandar,ota,todo_incluido,media,en_hotel,mexico,no,no,si
920,72,2,0,3,0,0,1,22173,21.1,estandar,ota,todo_incluido,alta,anticipado,mexico,si,si,no
921,57,3,1,1,0,0,1,5650,5.6,estandar,ota,solo_habitacion,baja,en_hotel,europa,si,si,si
922,191,1,1,2,1,4,3,19517,0,suite,agencia,desayuno,baja,en_hotel,otro,si,no,no
923,33,6,3,2,0,0,1,25886,10.7,suite,telefono,solo_habitacion,alta,anticipado,mexico,si,si,no
924,67,2,0,3,0,0,2,23933,21.8,junior,web_propio,todo_incluido,baja,en_hotel,mexico,si,si,no
925,40,2,1,3,2,2,1,6019,0,junior,ota,solo_habitacion,baja,deposito_50pct,eua_canada,si,no,no
926,68,2,1,2,0,0,5,15777,5.1,estandar,ota,media_pension,media,anticipado,mexico,si,si,no
927,200,6,3,2,0,0,4,16654,11.9,estandar,ota,media_pension,media,anticipado,NA,si,si,si
928,96,7,1,2,0,0,3,10032,5,suite,ota,todo_incluido,media,deposito_50pct,otro,si,si,si
929,38,7,4,2,0,0,3,NA,11.6,estandar,ota,solo_habitacion,alta,deposito_50pct,mexico,si,si,no
930,21,13,3,2,0,1,2,24677,22.3,estandar,ota,desayuno,media,anticipado,mexico,si,si,no
931,61,1,1,2,2,0,1,25587,0,estandar,web_propio,todo_incluido,alta,anticipado,mexico,si,no,no
932,107,3,1,3,0,0,1,13662,0,estandar,web_propio,desayuno,baja,anticipado,otro,si,no,no
933,28,5,1,2,0,3,0,17604,14.2,ejecutiva,telefono,solo_habitacion,media,en_hotel,mexico,no,si,no
934,57,2,1,4,1,0,0,7827,20.6,junior,web_propio,solo_habitacion,alta,anticipado,eua_canada,no,si,no
935,18,2,1,2,0,1,2,11497,0,estandar,web_propio,desayuno,media,en_hotel,mexico,si,no,no
936,48,10,3,2,0,0,2,26449,11.1,junior,ota,desayuno,media,en_hotel,otro,si,si,si
937,106,2,1,3,2,2,4,21689,17.2,suite,ota,desayuno,media,anticipado,mexico,si,si,si
938,137,4,1,2,0,0,1,4853,15.9,suite,agencia,solo_habitacion,media,en_hotel,otro,si,si,no
939,72,3,1,4,0,5,1,17078,0.2,estandar,web_propio,desayuno,media,en_hotel,eua_canada,si,si,no
940,146,1,0,1,2,0,0,24683,NA,estandar,web_propio,solo_habitacion,media,deposito_50pct,mexico,no,no,si
941,68,2,1,2,0,2,2,11913,15.2,estandar,web_propio,solo_habitacion,alta,deposito_50pct,mexico,si,si,no
942,61,4,1,2,0,0,0,18809,18.8,estandar,telefono,todo_incluido,media,en_hotel,mexico,no,si,no
943,43,2,1,2,0,0,0,19620,19.4,estandar,ota,solo_habitacion,media,en_hotel,mexico,no,si,si
944,30,2,1,4,0,3,2,21045,6.3,estandar,agencia,solo_habitacion,media,en_hotel,mexico,si,si,no
945,99,7,2,2,0,0,2,23975,0,suite,web_propio,solo_habitacion,baja,anticipado,mexico,si,no,si
946,118,11,2,2,2,2,2,25676,18.5,estandar,web_propio,desayuno,alta,en_hotel,europa,si,si,no
947,74,3,2,1,0,3,1,17542,21.5,suite,ota,desayuno,media,deposito_50pct,otro,si,si,no
948,209,2,1,2,2,0,0,19572,17.9,suite,ota,media_pension,baja,anticipado,mexico,no,si,si
949,55,5,1,2,0,4,4,24313,3.5,ejecutiva,web_propio,solo_habitacion,media,anticipado,mexico,si,si,no
950,47,2,0,2,2,0,3,3243,0,junior,web_propio,desayuno,media,anticipado,mexico,si,no,no
951,22,1,1,1,0,2,2,14912,0.4,junior,ota,solo_habitacion,media,en_hotel,eua_canada,si,si,si
952,63,1,0,1,1,0,0,4916,5,ejecutiva,ota,desayuno,baja,anticipado,eua_canada,no,si,si
953,69,3,1,2,0,0,0,19794,15,estandar,web_propio,solo_habitacion,alta,en_hotel,mexico,no,si,si
954,83,1,0,2,1,0,1,12367,5.8,ejecutiva,web_propio,solo_habitacion,baja,en_hotel,europa,si,si,no
955,23,1,0,1,1,2,0,7828,0.8,junior,agencia,solo_habitacion,media,deposito_50pct,mexico,no,si,no
956,111,1,0,4,0,1,1,18465,4.9,junior,web_propio,solo_habitacion,media,deposito_50pct,mexico,si,si,no
957,65,1,0,1,1,0,2,4409,20,estandar,ota,solo_habitacion,baja,en_hotel,europa,si,si,no
958,175,1,0,2,0,0,0,20072,1,suite,ota,desayuno,alta,anticipado,europa,no,si,si
959,66,2,0,2,0,0,1,18483,12.9,suite,web_propio,solo_habitacion,media,anticipado,eua_canada,si,si,no
960,46,6,4,2,2,0,0,25484,8.3,estandar,ota,desayuno,media,deposito_50pct,eua_canada,no,si,si
961,119,3,1,1,0,0,2,20644,0,estandar,ota,media_pension,media,en_hotel,otro,si,no,si
962,42,2,0,2,0,3,0,27516,13.2,estandar,ota,solo_habitacion,baja,deposito_50pct,mexico,no,si,no
963,65,1,0,2,0,0,2,6247,0,junior,web_propio,solo_habitacion,media,anticipado,otro,si,no,no
964,5,4,1,2,0,1,1,9533,15,estandar,web_propio,desayuno,alta,anticipado,eua_canada,si,si,no
965,129,5,2,4,1,1,1,12370,0,estandar,ota,desayuno,baja,en_hotel,mexico,si,no,no
966,46,3,1,1,0,0,2,15146,8,estandar,ota,media_pension,media,deposito_50pct,mexico,si,si,no
967,42,4,1,1,0,0,1,5517,1.7,estandar,agencia,desayuno,media,anticipado,mexico,si,si,no
968,38,2,1,2,2,0,3,17212,3.2,junior,agencia,todo_incluido,media,deposito_50pct,mexico,si,si,no
969,66,2,1,2,0,2,1,13055,1.5,estandar,ota,solo_habitacion,baja,en_hotel,NA,si,si,no
970,110,6,1,2,0,0,1,5301,0,estandar,ota,solo_habitacion,baja,anticipado,NA,si,no,si
971,76,9,4,2,0,1,0,14029,14,estandar,web_propio,desayuno,alta,deposito_50pct,mexico,no,si,si
972,40,1,0,4,0,0,4,NA,0.6,estandar,ota,desayuno,media,deposito_50pct,eua_canada,si,si,no
973,22,14,4,2,0,4,2,2454,0,estandar,web_propio,solo_habitacion,media,en_hotel,europa,si,no,no
974,34,2,1,2,0,0,1,10593,0,estandar,agencia,desayuno,media,deposito_50pct,mexico,si,no,si
975,259,5,1,2,0,3,1,NA,20.6,estandar,web_propio,todo_incluido,media,en_hotel,mexico,si,si,si
976,24,1,0,2,2,0,1,21210,10.8,suite,agencia,media_pension,baja,en_hotel,mexico,si,si,si
977,24,3,1,2,0,0,0,2158,4,junior,ota,desayuno,media,en_hotel,mexico,no,si,no
978,20,1,0,1,0,1,0,21687,8.9,estandar,web_propio,media_pension,alta,deposito_50pct,mexico,no,si,no
979,79,3,0,2,2,4,0,7722,0,estandar,ota,desayuno,baja,deposito_50pct,mexico,no,no,no
980,73,2,1,4,1,3,1,12281,15.9,estandar,agencia,desayuno,media,deposito_50pct,mexico,si,si,no
981,39,8,2,4,0,0,2,9981,0,junior,ota,media_pension,alta,en_hotel,eua_canada,si,no,no
982,26,3,1,1,0,0,4,11013,0,estandar,telefono,solo_habitacion,baja,anticipado,mexico,si,no,no
983,18,3,2,2,2,1,2,15367,0,estandar,ota,solo_habitacion,alta,deposito_50pct,europa,si,no,no
984,139,3,0,2,0,4,0,5538,5.3,ejecutiva,web_propio,desayuno,media,anticipado,mexico,no,si,no
985,51,1,0,1,2,0,1,22469,0,estandar,ota,desayuno,media,en_hotel,mexico,si,no,no
986,31,3,1,2,1,3,0,19315,9.6,junior,web_propio,todo_incluido,baja,deposito_50pct,mexico,no,si,no
987,52,10,1,2,0,0,2,2262,3.6,estandar,ota,desayuno,alta,deposito_50pct,NA,si,si,no
988,99,4,1,2,0,0,1,22662,27,estandar,web_propio,desayuno,alta,deposito_50pct,europa,si,si,si
989,73,3,1,1,0,1,2,3326,0,estandar,ota,solo_habitacion,baja,deposito_50pct,eua_canada,si,no,no
990,83,9,1,2,1,0,3,7938,20.2,estandar,web_propio,solo_habitacion,media,anticipado,mexico,si,si,no
